date,chemical fertilizer - d. a. p_avg_retail_price,chemical fertilizer - d. a. p_avg_wholesale_price,chemical fertilizer - gypsum (imported)_avg_retail_price,chemical fertilizer - gypsum (imported)_avg_wholesale_price,chemical fertilizer - gypsum (local)_avg_retail_price,chemical fertilizer - gypsum (local)_avg_wholesale_price,chemical fertilizer - m. p (imported) - china_avg_retail_price,chemical fertilizer - m. p (imported) - china_avg_wholesale_price,chemical fertilizer - m. p (imported) - russia_avg_retail_price,chemical fertilizer - m. p (imported) - russia_avg_wholesale_price,chemical fertilizer - s. s. p (imported) - crystal_avg_retail_price,chemical fertilizer - s. s. p (imported) - crystal_avg_wholesale_price,chemical fertilizer - s. s. p (imported) - powder_avg_retail_price,chemical fertilizer - s. s. p (imported) - powder_avg_wholesale_price,chemical fertilizer - s. s. p (local) - powder_avg_retail_price,chemical fertilizer - s. s. p (local) - powder_avg_wholesale_price,chemical fertilizer - t. s. p. (imported)_avg_retail_price,chemical fertilizer - t. s. p. (imported)_avg_wholesale_price,chemical fertilizer - t. s. p. (local)_avg_retail_price,chemical fertilizer - t. s. p. (local)_avg_wholesale_price,chemical fertilizer - urea (ghorashal)_avg_retail_price,chemical fertilizer - urea (ghorashal)_avg_wholesale_price,chemical fertilizer - urea (jamuna)_avg_retail_price,chemical fertilizer - urea (jamuna)_avg_wholesale_price,chemical fertilizer - urea (kafco)_avg_retail_price,chemical fertilizer - urea (kafco)_avg_wholesale_price,chemical fertilizer - urea (zia)_avg_retail_price,chemical fertilizer - urea (zia)_avg_wholesale_price,chemical fertilizer - zinc (imported)_avg_retail_price,chemical fertilizer - zinc (imported)_avg_wholesale_price,chemical fertilizer - zinc (local)_avg_retail_price,chemical fertilizer - zinc (local)_avg_wholesale_price,compost manure - cow dung_avg_retail_price,compost manure - cow dung_avg_wholesale_price
2021-08-22,16.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-08-23,16.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-08-24,16.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-08-25,16.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-08-26,16.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,16.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,16.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-09-01,17.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-09-02,17.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,17.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-09-06,17.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-09-07,17.5,864.0,,,12.0,817.0,16.5,754.0,15.5,760.0,,,24.5,1250.0,,,23.5,1125.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2021-09-08,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-09,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-13,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-14,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-15,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-16,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-20,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-21,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-22,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-23,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-27,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-28,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-29,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-09-30,16.5,802.0,,,11.5,953.0,17.0,755.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1110.0,16.0,810.0,16.5,823.0,16.5,810.0,,,,,150.0,,,
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-04,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-05,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-06,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-07,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-11,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-12,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-13,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-14,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-18,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-19,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-25,16.5,798.0,,,6.5,240.0,16.5,755.0,15.0,760.0,,,,,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,17.5,810.0,16.5,800.0,,,150.0,,,
2021-10-26,16.5,794.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1095.0,16.0,810.0,16.5,830.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-27,16.5,798.0,,,11.5,953.0,16.5,754.0,,,,,24.5,1250.0,,,24.0,1135.0,22.5,1095.0,,,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-28,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-02,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-03,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-04,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-08,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-09,16.5,794.0,,,11.5,953.0,16.5,753.0,15.0,760.0,,,24.5,1250.0,,,23.0,1150.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,800.0,16.5,800.0,,,150.0,,,
2021-11-10,16.5,794.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1095.0,16.0,810.0,16.5,830.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-11,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-14,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-15,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-16,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,823.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-17,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-18,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-22,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-23,16.5,798.0,,,11.5,953.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-24,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-25,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-29,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-11-30,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-01,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-02,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-06,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-07,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-08,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-09,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-13,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-14,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-15,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-20,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-21,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-22,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-23,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-27,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-28,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-29,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-30,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2022-01-03,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2022-01-04,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2022-01-05,16.5,796.0,,,15.5,1666.0,16.5,755.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,17.0,805.0,16.5,807.0,16.5,800.0,,,,,,
2022-01-06,16.5,798.0,,,13.5,1058.0,16.5,754.0,15.0,760.0,,,24.5,1250.0,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,16.5,807.0,16.5,800.0,,,150.0,,,
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,16.5,798.0,,,11.0,450.0,16.5,755.0,15.0,760.0,,,,,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,17.5,810.0,16.5,800.0,,,150.0,,,
2022-01-10,16.5,798.0,,,11.0,450.0,16.5,755.0,15.0,760.0,,,,,,,24.0,1135.0,22.5,1100.0,16.0,810.0,16.5,807.0,17.5,810.0,16.5,800.0,,,150.0,,,
2022-01-11,16.5,793.0,,,11.0,450.0,16.5,755.0,15.0,760.0,,,,,,,24.0,1135.0,22.5,1095.0,16.0,810.0,16.5,805.0,17.5,810.0,16.5,800.0,,,150.0,,,
